date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:49:54	6006/6006	---M--	200	added ('OK')	image/svg+xml	etag:%221776-6216da2f3db02%22	https://themesflat.co/html/ecomus/images/country/us.svg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/country/us.svg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:54	490/490	---M--	200	added ('OK')	image/svg+xml	etag:%221ea-6216da30a5ccf%22	https://themesflat.co/html/ecomus/images/country/vn.svg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/country/vn.svg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:54	860/860	---M--	200	added ('OK')	image/png	etag:%2235c-6216da8543bad%22	https://themesflat.co/html/ecomus/images/payments/visa.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/payments/visa.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:54	667/667	---M--	200	added ('OK')	image/png	etag:%2229b-6216da82140b5%22	https://themesflat.co/html/ecomus/images/payments/img-1.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/payments/img-1.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:55	851/851	---M--	200	added ('OK')	image/png	etag:%22353-6216da8265582%22	https://themesflat.co/html/ecomus/images/payments/img-2.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/payments/img-2.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:55	1028/1028	---M--	200	added ('OK')	image/png	etag:%22404-6216da83735e2%22	https://themesflat.co/html/ecomus/images/payments/img-3.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/payments/img-3.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:55	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-6216da83d96b8%22	https://themesflat.co/html/ecomus/images/payments/img-4.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/payments/img-4.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:56	274305/274305	---M-Z	200	added ('OK')	text/html	etag:%2242f81-6229906ca6cc3-gzip%22	https://themesflat.co/html/ecomus/home-furniture.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-furniture.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:56	21380/21380	---M--	200	added ('OK')	image/jpeg	etag:%225384-6216da404bf60%22	https://themesflat.co/html/ecomus/images/demo/home-furniture.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-furniture.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:57	262907/262907	---M-Z	200	added ('OK')	text/html	etag:%22402fb-6229906a7d143-gzip%22	https://themesflat.co/html/ecomus/home-furniture-02.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-furniture-02.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:57	25597/25597	---M--	200	added ('OK')	image/jpeg	etag:%2263fd-6216da414d887%22	https://themesflat.co/html/ecomus/images/demo/home-furniture2.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-furniture2.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:57	300517/300517	---M-Z	200	added ('OK')	text/html	etag:%22495e5-6229907f6dc01-gzip%22	https://themesflat.co/html/ecomus/home-skateboard.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-skateboard.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:57	22815/22815	---M--	200	added ('OK')	image/jpeg	etag:%22591f-6216da4b33813%22	https://themesflat.co/html/ecomus/images/demo/home-skateboard.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-skateboard.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:57	261971/261971	---M-Z	200	added ('OK')	text/html	etag:%223ff53-622990841bc3e-gzip%22	https://themesflat.co/html/ecomus/home-stroller.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-stroller.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:58	24455/24455	---M--	200	added ('OK')	image/jpeg	etag:%225f87-6216da4e8afc5%22	https://themesflat.co/html/ecomus/images/demo/home-stroller.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-stroller.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:58	293558/293558	---M-Z	200	added ('OK')	text/html	etag:%2247ab6-62299067fde8e-gzip%22	https://themesflat.co/html/ecomus/home-decor.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-decor.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:58	19128/19128	---M--	200	added ('OK')	image/jpeg	etag:%224ab8-6216da3e0d3ef%22	https://themesflat.co/html/ecomus/images/demo/home-decor.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-decor.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:59	273488/273488	---M-Z	200	added ('OK')	text/html	etag:%2242c50-6229906a4e340-gzip%22	https://themesflat.co/html/ecomus/home-electronic.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-electronic.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:59	18803/18803	---M--	200	added ('OK')	image/jpeg	etag:%224973-6216da3faf387%22	https://themesflat.co/html/ecomus/images/demo/home-electronic.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-electronic.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:59	325891/325891	---M-Z	200	added ('OK')	text/html	etag:%224f903-6229907d19cb6-gzip%22	https://themesflat.co/html/ecomus/home-setup-gear.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-setup-gear.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:59	11546/11546	---M--	200	added ('OK')	image/jpeg	etag:%222d1a-6216da4a35d6c%22	https://themesflat.co/html/ecomus/images/demo/home-setup-gear.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-setup-gear.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:49:59	251821/251821	---M-Z	200	added ('OK')	text/html	etag:%223d7ad-6229906820170-gzip%22	https://themesflat.co/html/ecomus/home-dog-accessories.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-dog-accessories.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:00	16598/16598	---M--	200	added ('OK')	image/jpeg	etag:%2240d6-6216da3e8fdcf%22	https://themesflat.co/html/ecomus/images/demo/home-dog-accessories.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-dog-accessories.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:00	269096/269096	---M-Z	200	added ('OK')	text/html	etag:%2241b28-6229907606bbe-gzip%22	https://themesflat.co/html/ecomus/home-kitchen-wear.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-kitchen-wear.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:00	21704/21704	---M--	200	added ('OK')	image/jpeg	etag:%2254c8-6216da470f2fd%22	https://themesflat.co/html/ecomus/images/demo/home-kitchen.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-kitchen.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:01	286182/286182	---M-Z	200	added ('OK')	text/html	etag:%2245de6-6229907abd4b3-gzip%22	https://themesflat.co/html/ecomus/home-phonecase.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-phonecase.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:01	27312/27312	---M--	200	added ('OK')	image/jpeg	etag:%226ab0-6216da48c760f%22	https://themesflat.co/html/ecomus/images/demo/home-phonecase.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-phonecase.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:01	290057/290057	---M-Z	200	added ('OK')	text/html	etag:%2246d09-622990786d7d1-gzip%22	https://themesflat.co/html/ecomus/home-paddle-boards.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-paddle-boards.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:01	27243/27243	---M--	200	added ('OK')	image/jpeg	etag:%226a6b-6216da50298ad%22	https://themesflat.co/html/ecomus/images/demo/home_paddle_board.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home_paddle_board.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:01	280455/280455	---M-Z	200	added ('OK')	text/html	etag:%2244787-6229906f06f5e-gzip%22	https://themesflat.co/html/ecomus/home-glasses.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-glasses.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:02	24666/24666	---M--	200	added ('OK')	image/jpeg	etag:%22605a-6216da43024e9%22	https://themesflat.co/html/ecomus/images/demo/home-glasses.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-glasses.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:02	359167/359167	---M-Z	200	added ('OK')	text/html	etag:%2257aff-6229907abc12b-gzip%22	https://themesflat.co/html/ecomus/home-pod-store.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-pod-store.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:02	31872/31872	---M--	200	added ('OK')	image/jpeg	etag:%227c80-6216da498dde2%22	https://themesflat.co/html/ecomus/images/demo/home-pod-store.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-pod-store.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:02	368439/368439	---M-Z	200	added ('OK')	text/html	etag:%2259f37-62299065b3b84-gzip%22	https://themesflat.co/html/ecomus/home-activewear.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-activewear.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:03	19890/19890	---M--	200	added ('OK')	image/jpeg	etag:%224db2-6216da3c5fcbe%22	https://themesflat.co/html/ecomus/images/demo/home-activewear.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-activewear.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:03	253286/253286	---M-Z	200	added ('OK')	text/html	etag:%223dd66-6229907156c40-gzip%22	https://themesflat.co/html/ecomus/home-handbag.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-handbag.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:03	20193/20193	---M--	200	added ('OK')	image/jpeg	etag:%224ee1-6216da44a9e5a%22	https://themesflat.co/html/ecomus/images/demo/home-handbag.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-handbag.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:03	278761/278761	---M-Z	200	added ('OK')	text/html	etag:%22440e9-622990842ecef-gzip%22	https://themesflat.co/html/ecomus/home-tee.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-tee.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:04	33515/33515	---M--	200	added ('OK')	image/jpeg	etag:%2282eb-6216da4f3bfd7%22	https://themesflat.co/html/ecomus/images/demo/home-tee.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-tee.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:04	306648/306648	---M-Z	200	added ('OK')	text/html	etag:%224add8-62299081d9a1d-gzip%22	https://themesflat.co/html/ecomus/home-sock.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-sock.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:04	26437/26437	---M--	200	added ('OK')	image/jpeg	etag:%226745-6216da4d8293d%22	https://themesflat.co/html/ecomus/images/demo/home-socks.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-socks.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:04	288939/288939	---M-Z	200	added ('OK')	text/html	etag:%22468ab-62299073ae623-gzip%22	https://themesflat.co/html/ecomus/home-jewerly.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-jewerly.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:05	25017/25017	---M--	200	added ('OK')	image/jpeg	etag:%2261b9-6216da464fc72%22	https://themesflat.co/html/ecomus/images/demo/home-jewelry.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-jewelry.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:05	9656797/9656797	---M--	200	added ('OK')	video/mp4	etag:%229359dd-6216dcda5ce24%22	https://themesflat.co/html/ecomus/images/slider/video-1.mp4	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/slider/video-1.mp4	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:05	261165/261165	---M-Z	200	added ('OK')	text/html	etag:%223fc2d-62299081c0f93-gzip%22	https://themesflat.co/html/ecomus/home-sneaker.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-sneaker.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:05	22891/22891	---M--	200	added ('OK')	image/jpeg	etag:%22596b-6216da4cd3c53%22	https://themesflat.co/html/ecomus/images/demo/home-sneaker.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-sneaker.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:05	296673/296673	---M-Z	200	added ('OK')	text/html	etag:%22486e1-6229906369492-gzip%22	https://themesflat.co/html/ecomus/home-accessories.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-accessories.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:06	16204/16204	---M--	200	added ('OK')	image/jpeg	etag:%223f4c-6216da3b57637%22	https://themesflat.co/html/ecomus/images/demo/home-accessories.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-accessories.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:06	399031/399031	---M-Z	200	added ('OK')	text/html	etag:%22616b7-6229906f282a0-gzip%22	https://themesflat.co/html/ecomus/home-grocery.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-grocery.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:06	24683/24683	---M--	200	added ('OK')	image/jpeg	etag:%22606b-6216da43a3712%22	https://themesflat.co/html/ecomus/images/demo/home-gocery.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-gocery.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:06	295029/295029	---M-Z	200	added ('OK')	text/html	etag:%2248075-62299065c7405-gzip%22	https://themesflat.co/html/ecomus/home-baby.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-baby.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:07	28667/28667	---M--	200	added ('OK')	image/jpeg	etag:%226ffb-6216da3cf95cf%22	https://themesflat.co/html/ecomus/images/demo/home-baby.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/demo/home-baby.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:07	224154/224154	---M-Z	200	added ('OK')	text/html	etag:%2236b9a-6229907d1d74f-gzip%22	https://themesflat.co/html/ecomus/home-search.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/home-search.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:07	1386/1386	---M--	200	added ('OK')	image/jpeg	etag:%2256a-6216dd76b466f%22	https://themesflat.co/html/ecomus/images/shop/cate/cate1.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate1.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:07	1723/1723	---M--	200	added ('OK')	image/jpeg	etag:%226bb-6216dd76b0fbf%22	https://themesflat.co/html/ecomus/images/shop/cate/cate2.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate2.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:08	2239/2239	---M--	200	added ('OK')	image/jpeg	etag:%228bf-6216dd78258c4%22	https://themesflat.co/html/ecomus/images/shop/cate/cate3.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate3.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:08	1928/1928	---M--	200	added ('OK')	image/png	etag:%22788-6216dd782fcd5%22	https://themesflat.co/html/ecomus/images/shop/cate/cate4.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate4.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:08	2014/2014	---M--	200	added ('OK')	image/jpeg	etag:%227de-6216dd7996732%22	https://themesflat.co/html/ecomus/images/shop/cate/cate5.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate5.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:08	1717/1717	---M--	200	added ('OK')	image/jpeg	etag:%226b5-6216dd79a4dab%22	https://themesflat.co/html/ecomus/images/shop/cate/cate6.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate6.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:09	1543/1543	---M--	200	added ('OK')	image/jpeg	etag:%22607-6216dd7b207f9%22	https://themesflat.co/html/ecomus/images/shop/cate/cate8.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate8.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:09	1923/1923	---M--	200	added ('OK')	image/jpeg	etag:%22783-6216dd7c833d5%22	https://themesflat.co/html/ecomus/images/shop/cate/cate9.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate9.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:09	1864/1864	---M--	200	added ('OK')	image/jpeg	etag:%22748-6216dd7b0d360%22	https://themesflat.co/html/ecomus/images/shop/cate/cate7.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/cate/cate7.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:10	206640/206640	---M-Z	200	added ('OK')	text/html	etag:%2232730-622990c71bdce-gzip%22	https://themesflat.co/html/ecomus/register.html	D:/HuyDZ/ddd/themesflat.co/html/ecomus/register.html	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:10	1397/1397	---M--	200	added ('OK')	image/png	etag:%22575-6216da84da80f%22	https://themesflat.co/html/ecomus/images/payments/paypal.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/payments/paypal.png	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:11	4975/4975	---M--	200	added ('OK')	image/jpeg	etag:%22136f-6216de17b8f59%22	https://themesflat.co/html/ecomus/images/shop/products/size_chart2.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/products/size_chart2.jpg	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:12	125556/125556	---M--	200	added ('OK')	application/javascript	etag:%221ea74-6216d850d676d%22	https://themesflat.co/html/ecomus/js/bootstrap.min.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/bootstrap.min.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:13	155791/155791	---M--	200	added ('OK')	application/javascript	etag:%222608f-6216d857e2eee%22	https://themesflat.co/html/ecomus/js/jquery.min.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/jquery.min.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:13	242044/242044	---M--	200	added ('OK')	application/javascript	etag:%223b17c-6216d86484dda%22	https://themesflat.co/html/ecomus/js/swiper-bundle.min.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/swiper-bundle.min.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:13	19699/19699	---M--	200	added ('OK')	application/javascript	etag:%224cf3-621fb28d2ccbe%22	https://themesflat.co/html/ecomus/js/carousel.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/carousel.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:13	16736/16736	---M--	200	added ('OK')	application/javascript	etag:%224160-6216d85b07e05%22	https://themesflat.co/html/ecomus/js/lazysize.min.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/lazysize.min.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:14	495/495	---M--	200	added ('OK')	application/javascript	etag:%221ef-6216d853e2bfa%22	https://themesflat.co/html/ecomus/js/image-compare-viewer.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/image-compare-viewer.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:14	8426/8426	---M--	200	added ('OK')	application/javascript	etag:%2220ea-6216d863ae04e%22	https://themesflat.co/html/ecomus/js/wow.min.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/wow.min.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:14	2168/2168	---M--	200	added ('OK')	application/javascript	etag:%22878-6216d85d72c81%22	https://themesflat.co/html/ecomus/js/multiple-modal.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/multiple-modal.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:15	26749/26749	---M--	200	added ('OK')	application/javascript	etag:%22687d-621fb27266740%22	https://themesflat.co/html/ecomus/js/main.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/main.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:15	100424/100424	---M--	200	added ('OK')	application/javascript	etag:%2218848-6216d850e9c06%22	https://themesflat.co/html/ecomus/js/bootstrap-select.min.js	D:/HuyDZ/ddd/themesflat.co/html/ecomus/js/bootstrap-select.min.js	(from https://themesflat.co/html/ecomus/home-skincare.html)
22:50:15	54416/54416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d490-6216d849a80f2%22	https://themesflat.co/html/ecomus/fonts/icomoon.eot?45zxck	D:/HuyDZ/ddd/themesflat.co/html/ecomus/fonts/icomoon5811.eot	(from https://themesflat.co/html/ecomus/fonts/font-icons.css)
22:50:15	54252/54252	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d3ec-6216d84b9a99f%22	https://themesflat.co/html/ecomus/fonts/icomoon.ttf?45zxck	D:/HuyDZ/ddd/themesflat.co/html/ecomus/fonts/icomoon5811.ttf	(from https://themesflat.co/html/ecomus/fonts/font-icons.css)
22:50:16	54328/54328	---M--	200	added ('OK')	application/x-font-woff	etag:%22d438-6216d84c08f45%22	https://themesflat.co/html/ecomus/fonts/icomoon.woff?45zxck	D:/HuyDZ/ddd/themesflat.co/html/ecomus/fonts/icomoon5811.woff	(from https://themesflat.co/html/ecomus/fonts/font-icons.css)
22:50:17	12989/12989	---M--	200	added ('OK')	text/css	etag:%2232bd-62238ad4e28d7%22	https://themesflat.co/html/ecomus/css/bootstrap-select.min.css	D:/HuyDZ/ddd/themesflat.co/html/ecomus/css/bootstrap-select.min.css	(from https://themesflat.co/html/ecomus/css/styles.css)
22:50:17	158876/158876	---M--	200	added ('OK')	image/jpeg	etag:%2226c9c-6216dc72611ed%22	https://themesflat.co/html/ecomus/images/slider/image_bg_testimonials.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/slider/image_bg_testimonials.jpg	(from https://themesflat.co/html/ecomus/css/styles.css)
22:50:17	797/797	---M--	200	added ('OK')	image/svg+xml	etag:%2231d-6216da554c03a%22	https://themesflat.co/html/ecomus/images/item/cursor-close.svg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/item/cursor-close.svg	(from https://themesflat.co/html/ecomus/css/styles.css)
22:50:17	65931/65931	---M--	200	added ('OK')	image/jpeg	etag:%221018b-6216dc5e789cd%22	https://themesflat.co/html/ecomus/images/slider/fashion-slideshow-08.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/slider/fashion-slideshow-08.jpg	(from https://themesflat.co/html/ecomus/css/styles.css)
22:50:18	60028/60028	---M--	200	added ('OK')	image/jpeg	etag:%22ea7c-6216dc5832a1f%22	https://themesflat.co/html/ecomus/images/slider/fashion-slideshow-01.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/slider/fashion-slideshow-01.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:18	209061/209061	---M--	200	added ('OK')	image/svg+xml	etag:%22330a5-6216d849cb374%22	https://themesflat.co/html/ecomus/fonts/icomoon.svg?45zxck	D:/HuyDZ/ddd/themesflat.co/html/ecomus/fonts/icomoon5811.svg	(from https://themesflat.co/html/ecomus/fonts/font-icons.css)
22:50:19	42779/42779	---M--	200	added ('OK')	image/jpeg	etag:%22a71b-6216dc58acb46%22	https://themesflat.co/html/ecomus/images/slider/fashion-slideshow-02.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/slider/fashion-slideshow-02.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:19	59787/59787	---M--	200	added ('OK')	image/jpeg	etag:%22e98b-6216dc5a0f33b%22	https://themesflat.co/html/ecomus/images/slider/fashion-slideshow-03.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/slider/fashion-slideshow-03.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:20	451094/451094	---M--	200	added ('OK')	image/png	etag:%226e216-6216dd9bcb2a8%22	https://themesflat.co/html/ecomus/images/shop/file/page-title-blog.png	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/shop/file/page-title-blog.png	(from https://themesflat.co/html/ecomus/css/styles.css)
22:50:20	28595/28595	---M--	200	added ('OK')	image/jpeg	etag:%226fb3-6216d92b14e33%22	https://themesflat.co/html/ecomus/images/collections/collection-17.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/collections/collection-17.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:20	16399/16399	---M--	200	added ('OK')	image/jpeg	etag:%22400f-6216d9284db22%22	https://themesflat.co/html/ecomus/images/collections/collection-14.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/collections/collection-14.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:20	18804/18804	---M--	200	added ('OK')	image/jpeg	etag:%224974-6216d92ba4333%22	https://themesflat.co/html/ecomus/images/collections/collection-18.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/collections/collection-18.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:21	19457/19457	---M--	200	added ('OK')	image/jpeg	etag:%224c01-6216d9295e291%22	https://themesflat.co/html/ecomus/images/collections/collection-15.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/collections/collection-15.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:21	44830/44830	---M--	200	added ('OK')	image/jpeg	etag:%22af1e-6216d92f50e32%22	https://themesflat.co/html/ecomus/images/collections/collection-20.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/collections/collection-20.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:21	55839/55839	---M--	200	added ('OK')	image/jpeg	etag:%22da1f-6216dac671451%22	https://themesflat.co/html/ecomus/images/products/brown.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/products/brown.jpg	(from https://themesflat.co/html/ecomus/index.html)
22:50:21	37899/37899	---M--	200	added ('OK')	image/jpeg	etag:%22940b-6216dbb69c13e%22	https://themesflat.co/html/ecomus/images/products/purple.jpg	D:/HuyDZ/ddd/themesflat.co/html/ecomus/images/products/purple.jpg	(from https://themesflat.co/html/ecomus/index.html)
